"NPA","CO Code (NXX)","Status","Exchange Area","Province","Company","OCN","Remarks"
204,626,"In Service","Sperling","MB","MTS Inc.","8088",
204,627,"In Service","The Pas","MB","MTS Inc.","8088",
204,628,"In Service","Waterhen","MB","MTS Inc.","8088",
204,629,"In Service","Dauphin","MB","MTS Inc.","8088",
204,630,"In Service","Dauphin","MB","LES.NET (1996) Inc.","141F",
204,631,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,632,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,633,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,634,"In Service","Pierson","MB","MTS Inc.","8088",
204,635,"In Service","Gull Lake","MB","MTS Inc.","8088",
204,636,"In Service","Erickson","MB","MTS Inc.","8088",
204,637,"In Service","Austin","MB","MTS Inc.","8088",
204,638,"In Service","Dauphin","MB","MTS Inc.","8088",
204,639,"In Service","Grand Rapids","MB","MTS Inc.","8088",
204,640,"In Service","St. Laurent","MB","Provincial Tel Inc.","498E",
204,641,"In Service","Gimli","MB","MTS Inc.","991B",
204,642,"In Service","Gimli","MB","MTS Inc.","8088",
204,643,"In Service","Fraserwood","MB","MTS Inc.","8088",
204,644,"In Service","Gimli","MB","Provincial Tel Inc.","498E",
204,645,"In Service","Fisher River","MB","MTS Inc.","8088",
204,646,"In Service","St. Laurent","MB","MTS Inc.","8088",
204,647,"In Service","Dauphin","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,648,"In Service","Dauphin","MB","MTS Inc.","991B",
204,649,"In Service","Lyleton","MB","MTS Inc.","8088",
204,650,"In Service","Brandon","MB","Comwave Networks","160G",
204,651,"In Service","Gimli","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,652,"In Service","Gillam","MB","MTS Inc.","8088",
204,653,"In Service","Fisher River","MB","Provincial Tel Inc.","498E",
204,654,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,655,"In Service","Sifton","MB","MTS Inc.","8088",
204,656,"In Service","Winnipegosis","MB","MTS Inc.","8088",
204,657,"In Service","Fork River","MB","MTS Inc.","8088",
204,658,"In Service","Goodlands","MB","MTS Inc.","8088",
204,659,"In Service","Gypsumville","MB","MTS Inc.","8088",
204,660,"In Service","Poplarfield","MB","Provincial Tel Inc.","498E",
204,661,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,662,"In Service","Sinclair","MB","MTS Inc.","8088",
204,663,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,664,"In Service","Poplarfield","MB","MTS Inc.","8088",
204,665,"In Service","Medora-Napinka","MB","MTS Inc.","8088",
204,666,"In Service","Winnipeg","MB","LES.NET (1996) Inc.","141F",
204,667,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,668,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,669,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,670,"In Service","Thompson","MB","MTS Inc.","991B",
204,671,"In Service","Gimli","MB","Bell Mobility","6574",
204,672,"In Service","Dauphin","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,673,"In Service","Waskada","MB","MTS Inc.","8088",
204,674,"In Service","Anola","MB","Iristel Inc.","154E",
204,675,"In Service","Churchill","MB","MTS Inc.","8088",
204,676,"In Service","Cross Lake","MB","MTS Inc.","8088",
204,677,"In Service","Thompson","MB","MTS Inc.","8088",
204,678,"In Service","Moose Lake","MB","MTS Inc.","8088",
204,679,"In Service","Thompson","MB","MTS Inc.","991B",
204,680,"In Service","Flin Flon","MB","MTS Inc.","991B",
204,681,"In Service","Flin Flon","MB","MTS Inc.","8088",
204,682,"In Service","Wanless","MB","MTS Inc.","8088",
204,683,"In Service","St. Lazare","MB","MTS Inc.","8088",
204,684,"In Service","Tadoule Lake","MB","MTS Inc.","8088",
204,685,"In Service","Macgregor","MB","MTS Inc.","8088",
204,686,"In Service","Tilston","MB","MTS Inc.","8088",
204,687,"In Service","Flin Flon","MB","MTS Inc.","8088",
204,688,"In Service","Winnipeg","MB","TELUS Mobility","8303",
204,689,"In Service","Wabowden","MB","MTS Inc.","8088",
204,690,"In Service","Inglis","MB","Comwave Networks","160G",
204,691,"In Service","Winnipeg","MB","Shaw Telecom Inc.","497E",
204,692,"In Service","Portage La Prairie","MB","Shaw Telecom Inc.","497E",
204,693,"In Service","Treherne","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,694,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,695,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,696,"In Service","Deloraine","MB","MTS Inc.","8088",
204,697,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,698,"In Service","Winnipeg","MB","Fido Solutions Inc.","5643",
204,699,"In Service","Grand Rapids","MB","Provincial Tel Inc.","498E",
204,700,"In Service","Lundar","MB","Provincial Tel Inc.","498E",
204,701,"In Service","Dauphin","MB","Westman Media Cooperative Ltd","120F",
204,702,"In Service","Shilo","MB","Westman Media Cooperative Ltd","120F",
204,703,"In Service","Carberry","MB","Westman Media Cooperative Ltd","120F",
204,704,"In Service","Neepawa","MB","Westman Media Cooperative Ltd","120F",
204,705,"In Service","Minnedosa","MB","Westman Media Cooperative Ltd","120F",
204,706,"In Service","Sanford","MB","Provincial Tel Inc.","498E",
204,707,"In Service","Virden","MB","Westman Media Cooperative Ltd","120F",
204,708,"In Service","Ashern","MB","Provincial Tel Inc.","498E",
204,709,"In Service","Souris","MB","Westman Media Cooperative Ltd","120F",
204,710,"In Service","Rivers","MB","Westman Media Cooperative Ltd","120F",
204,711,"For Special Use",,,,,"Message Relay"
204,712,"In Service","Morris","MB","MTS Inc.","991B",
204,713,"In Service","Treherne","MB","Provincial Tel Inc.","498E",
204,714,"In Service","Morris","MB","LES.NET (1996) Inc.","141F",
204,715,"In Service","Carman","MB","Provincial Tel Inc.","498E",
204,716,"In Service","Libau","MB","Provincial Tel Inc.","498E",
204,717,"In Service","Brandon","MB","Westman Media Cooperative Ltd","120F",
204,718,"In Service","Virden","MB","Provincial Tel Inc.","498E",
204,719,"In Service","Eriksdale","MB","Provincial Tel Inc.","498E",
204,720,"In Service","Brandon","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,721,"In Service","Brandon","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,722,"In Service","McAuley","MB","MTS Inc.","8088",
204,723,"In Service","Treherne","MB","MTS Inc.","8088",
204,724,"In Service","Brandon","MB","MTS Inc.","991B",
204,725,"In Service","Brandon","MB","MTS Inc.","8088",
204,726,"In Service","Brandon","MB","MTS Inc.","8088",
204,727,"In Service","Brandon","MB","MTS Inc.","8088",
204,728,"In Service","Brandon","MB","MTS Inc.","8088",
204,729,"In Service","Brandon","MB","MTS Inc.","8088",
204,730,"In Service","Brandon","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,731,"In Service","Swan River","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,732,"In Service","Rorketon","MB","MTS Inc.","8088",
204,733,"In Service","Ochre River","MB","MTS Inc.","8088",
204,734,"In Service","Swan River","MB","MTS Inc.","8088",
204,735,"In Service","Starbuck","MB","MTS Inc.","8088",
204,736,"In Service","Sanford","MB","MTS Inc.","8088",
204,737,"In Service","Letellier","MB","MTS Inc.","8088",
204,738,"In Service","Petersfield","MB","MTS Inc.","8088",
204,739,"In Service","Eriksdale","MB","MTS Inc.","8088",
204,740,"In Service","Brandon","MB","MTS Inc.","991B",
204,741,"In Service","Souris","MB","MTS Inc.","991B",
204,742,"In Service","Ethelbert","MB","MTS Inc.","8088",
204,743,"In Service","Cypress River","MB","MTS Inc.","8088",
204,744,"In Service","Somerset","MB","MTS Inc.","8088",
204,745,"In Service","Carman","MB","MTS Inc.","8088",
204,746,"In Service","Morris","MB","MTS Inc.","8088",
204,747,"In Service","Deloraine","MB","MTS Inc.","8088",
204,748,"In Service","Virden","MB","MTS Inc.","8088",
204,749,"In Service","Rathwell","MB","MTS Inc.","8088",
204,750,"In Service","Carman","MB","MTS Inc.","991B",
204,751,"In Service","Carman","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,752,"In Service","Alexander","MB","MTS Inc.","8088",
204,753,"In Service","Pinawa","MB","MTS Inc.","8088",
204,754,"In Service","Grand Beach","MB","MTS Inc.","8088",
204,755,"In Service","Hazelridge","MB","MTS Inc.","8088",
204,756,"In Service","Victoria Beach","MB","MTS Inc.","8088",
204,757,"In Service","Lockport","MB","MTS Inc.","8088",
204,758,"In Service","St. Jean Baptiste","MB","MTS Inc.","8088",
204,759,"In Service","Shoal Lake","MB","MTS Inc.","8088",
204,760,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,761,"In Service","Brandon","MB","MTS Inc.","991B",
204,762,"In Service","Lundar","MB","MTS Inc.","8088",
204,763,"In Service","Douglas","MB","MTS Inc.","8088",
204,764,"In Service","Hamiota","MB","MTS Inc.","8088",
204,765,"In Service","Shilo","MB","MTS Inc.","8088",
204,766,"In Service","Libau","MB","MTS Inc.","8088",
204,767,"In Service","Alonsa","MB","MTS Inc.","8088",
204,768,"In Service","Ashern","MB","MTS Inc.","8088",
204,769,"In Service","Elgin","MB","MTS Inc.","8088",
204,770,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,771,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,772,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,773,"In Service","Russell","MB","MTS Inc.","8088",
204,774,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,775,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,776,"In Service","Minto","MB","MTS Inc.","8088",
204,777,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,778,"In Service","Thompson","MB","MTS Inc.","8088",
204,779,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,780,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,781,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,782,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,783,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,784,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,785,"In Service","Selkirk","MB","MTS Inc.","8088",
204,786,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,787,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,788,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,789,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,790,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,791,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,792,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,793,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,794,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,795,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,796,"In Service","Russell","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,797,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,798,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,799,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,800,"In Service","Winnipeg","MB","Iristel Inc.","154E",
204,801,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,802,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,803,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,804,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,805,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,806,"In Service","Winnipeg","MB","MTS Inc.","991B",
204,807,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,808,"In Service","Winnipeg","MB","Iristel Inc.","154E",
204,809,"In Service","Winnipeg","MB","Iristel Inc.","154E",
204,810,"Moratorium on Assignment",,,,,
204,811,"For Special Use",,,,,"Non-Urgent Heath Care Telephone Triage Services"
204,812,"In Service","Morden","MB","Provincial Tel Inc.","498E",
204,813,"In Service","Winnipeg","MB","Iristel Inc.","154E",
204,814,"In Service","Portage La Prairie","MB","Distributel","081E",
204,815,"In Service","Winnipeg","MB","Distributel","081E",
204,816,"In Service","Oakbank","MB","Fibernetics Corporation","464D",
204,817,"In Service","Oakbank","MB","Iristel Inc.","154E",
204,818,"In Service","Oakbank","MB","Iristel Inc.","154E",
204,819,"In Service","Oakbank","MB","Iristel Inc.","154E",
204,820,"In Service","Wawanesa","MB","Provincial Tel Inc.","498E",
204,821,"In Service","Russell","MB","MTS Inc.","991B",
204,822,"In Service","Morden","MB","MTS Inc.","8088",
204,823,"In Service","Morden","MB","MTS Inc.","991B",
204,824,"In Service","Wawanesa","MB","MTS Inc.","8088",
204,825,"In Service","Pilot Mound","MB","MTS Inc.","8088",
204,826,"In Service","Rapid City","MB","MTS Inc.","8088",
204,827,"In Service","Glenboro","MB","MTS Inc.","8088",
204,828,"In Service","Stephenfield","MB","MTS Inc.","8088",
204,829,"In Service","Plum Coulee","MB","MTS Inc.","8088",
204,830,"In Service","Pine Falls","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,831,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,832,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,833,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,834,"In Service","Carberry","MB","MTS Inc.","8088",
204,835,"In Service","McCreary","MB","MTS Inc.","8088",
204,836,"In Service","Swan Lake","MB","MTS Inc.","8088",
204,837,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,838,"In Service","Kenton","MB","MTS Inc.","8088",
204,839,"In Service","Edwin","MB","LES.NET (1996) Inc.","141F",
204,840,"In Service","St. Francois Xavier","MB","LES.NET (1996) Inc.","141F",
204,841,"In Service","Neepawa","MB","MTS Inc.","991B",
204,842,"In Service","Birtle","MB","MTS Inc.","8088",
204,843,"In Service","Amaranth","MB","MTS Inc.","8088",
204,844,"In Service","Carberry","MB","Provincial Tel Inc.","498E",
204,845,"In Service","Elkhorn","MB","MTS Inc.","8088",
204,846,"In Service","Steinbach","MB","LES.NET (1996) Inc.","141F",
204,847,"In Service","Foxwarren","MB","MTS Inc.","8088",
204,848,"In Service","Clear Lake","MB","MTS Inc.","8088",
204,849,"In Service","Newdale","MB","MTS Inc.","8088",
204,850,"In Service","Portage La Prairie","MB","Provincial Tel Inc.","498E",
204,851,"In Service","Virden","MB","MTS Inc.","991B",
204,852,"In Service","Alexander","MB","Provincial Tel Inc.","498E",
204,853,"In Service","Dugald","MB","MTS Inc.","8088",
204,854,"In Service","Pipestone","MB","MTS Inc.","8088",
204,855,"In Service","Oak Lake","MB","MTS Inc.","8088",
204,856,"In Service","Portage La Prairie","MB","MTS Inc.","8088",
204,857,"In Service","Portage La Prairie","MB","MTS Inc.","8088",
204,858,"In Service","Hartney","MB","MTS Inc.","8088",
204,859,"In Service","Rossburn","MB","MTS Inc.","8088",
204,860,"In Service","Dugald","MB","Provincial Tel Inc.","498E",
204,861,"In Service","Teulon","MB","MTS Inc.","991B",
204,862,"In Service","Anola","MB","Provincial Tel Inc.","498E",
204,863,"In Service","Douglas","MB","Provincial Tel Inc.","498E",
204,864,"In Service","St. Francois Xavier","MB","MTS Inc.","8088",
204,865,"In Service","Clanwilliam","MB","MTS Inc.","8088",
204,866,"In Service","Anola","MB","MTS Inc.","8088",
204,867,"In Service","Minnedosa","MB","MTS Inc.","8088",
204,868,"In Service","Minnedosa","MB","MTS Inc.","991B",
204,869,"In Service","Winnipeg","MB","Fido Solutions Inc.","5643",
204,870,"In Service","Portage La Prairie","MB","MTS Inc.","991B",
204,871,"In Service","Portage La Prairie","MB","MTS Inc.","991B",
204,872,"In Service","Portage La Prairie","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,873,"In Service","Crystal City","MB","MTS Inc.","8088",
204,874,"In Service","Basswood","MB","MTS Inc.","8088",
204,875,"In Service","Crystal City","MB","Provincial Tel Inc.","498E",
204,876,"In Service","Snowflake","MB","MTS Inc.","8088",
204,877,"In Service","Reston","MB","MTS Inc.","8088",
204,878,"In Service","Lorette","MB","MTS Inc.","8088",
204,879,"In Service","Lorette","MB","Provincial Tel Inc.","498E",
204,880,"In Service","Winnipeg","MB","TELUS Mobility","8303",
204,881,"In Service","Winnipeg","MB","Fido Solutions Inc.","5643",
204,882,"In Service","Ste. Agathe","MB","MTS Inc.","8088",
204,883,"In Service","St. Adolphe","MB","MTS Inc.","8088",
204,884,"In Service","Pointe Du Bois","MB","MTS Inc.","8088",
204,885,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,886,"In Service","Teulon","MB","MTS Inc.","8088",
204,887,"In Service","Winnipeg","MB","Fido Solutions Inc.","5643",
204,888,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,889,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,890,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,891,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,892,"In Service","Portage La Prairie","MB","Fido Solutions Inc.","5643",
204,893,"In Service","Portage La Prairie","MB","LES.NET (1996) Inc.","141F",
204,894,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,895,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,896,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,897,"In Service","Winnipeg","MB","MTS Inc.","8088",
204,898,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,899,"In Service","Winnipeg","MB","Rogers Communications Canada Inc. (Wireless)","8821",
204,900,"In Service","Oakbank","MB","Iristel Inc.","154E",
204,901,"In Service","Brandon","MB","Bell Mobility","6574",
204,902,"In Service","Oakbank","MB","Bell Mobility","6574",
204,903,"In Service","Portage La Prairie","MB","Bell Mobility","6574",
